,Depart,Heat,Heat_3d,Heat_7d,Cool_3d,CodeSum_1d,PrecipTotal_1d,PrecipTotal_7d,ResultSpeed_7d,PrecipBool_3d,PrecipBool_7d
898,-2.0,0.0,0.0,0.0,2.0,24.0,0.5,0.0,4.1,0.0,0.0
899,-2.0,0.0,0.0,0.0,2.0,24.0,0.5,0.0,4.1,0.0,0.0
900,-2.0,0.0,0.0,0.0,2.0,24.0,0.5,0.0,4.1,0.0,0.0
901,-2.0,0.0,0.0,0.0,2.0,24.0,0.5,0.0,4.1,0.0,0.0
902,-2.0,0.0,0.0,0.0,2.0,24.0,0.5,0.0,4.1,0.0,0.0
903,-2.0,0.0,0.0,0.0,2.0,24.0,0.5,0.0,4.1,0.0,0.0
904,-2.0,0.0,0.0,0.0,2.0,24.0,0.5,0.0,4.1,0.0,0.0
905,-2.0,0.0,0.0,0.0,2.0,24.0,0.5,0.0,4.1,0.0,0.0
906,-2.0,0.0,0.0,0.0,2.0,24.0,0.5,0.0,4.1,0.0,0.0
907,-2.0,0.0,0.0,0.0,2.0,24.0,0.5,0.0,4.1,0.0,0.0
908,-2.0,0.0,0.0,0.0,2.0,24.0,0.5,0.0,4.1,0.0,0.0
909,-2.0,0.0,0.0,0.0,2.0,24.0,0.5,0.0,4.1,0.0,0.0
910,-1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,7.6,1.0,0.0
911,-1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,7.6,1.0,0.0
912,-1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,7.6,1.0,0.0
913,-1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,7.6,1.0,0.0
914,-1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,7.6,1.0,0.0
915,-1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,7.6,1.0,0.0
916,-1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,7.6,1.0,0.0
917,-1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,7.6,1.0,0.0
918,-1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,7.6,1.0,0.0
919,-1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,7.6,1.0,0.0
920,-1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,7.6,1.0,0.0
921,-1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,7.6,1.0,0.0
922,-1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,7.6,1.0,0.0
923,-1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,7.6,1.0,0.0
924,-1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,7.6,1.0,0.0
925,-1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,7.6,1.0,0.0
926,-1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,7.6,1.0,0.0
927,-1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,7.6,1.0,0.0
928,-1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,7.6,1.0,0.0
929,-1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,7.6,1.0,0.0
930,-1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,7.6,1.0,0.0
931,-1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,7.6,1.0,0.0
932,-1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,7.6,1.0,0.0
933,-1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,7.6,1.0,0.0
934,-1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,7.6,1.0,0.0
935,-1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,7.6,1.0,0.0
936,-1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,7.6,1.0,0.0
937,-1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,7.6,1.0,0.0
938,-1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,7.6,1.0,0.0
939,-1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,7.6,1.0,0.0
940,-1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,7.6,1.0,0.0
941,-1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,7.6,1.0,0.0
942,-1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,7.6,1.0,0.0
943,-1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,7.6,1.0,0.0
944,-7.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,8.6,1.0,0.0
945,-7.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,8.6,1.0,0.0
946,-7.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,8.6,1.0,0.0
947,-7.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,8.6,1.0,0.0
948,-7.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,8.6,1.0,0.0
949,-7.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,8.6,1.0,0.0
950,-7.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,8.6,1.0,0.0
951,-7.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,8.6,1.0,0.0
952,-7.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,8.6,1.0,0.0
953,-7.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,8.6,1.0,0.0
954,-7.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,8.6,1.0,0.0
955,-7.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,8.6,1.0,0.0
956,-7.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,8.6,1.0,0.0
957,-7.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,8.6,1.0,0.0
958,-7.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,8.6,1.0,0.0
959,-7.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,8.6,1.0,0.0
960,-7.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,8.6,1.0,0.0
961,-7.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,8.6,1.0,0.0
962,-7.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,8.6,1.0,0.0
963,-7.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,8.6,1.0,0.0
964,2.0,0.0,0.0,0.0,6.0,16.0,0.01,0.0,4.2,0.0,0.0
965,2.0,0.0,0.0,0.0,6.0,16.0,0.01,0.0,4.2,0.0,0.0
966,2.0,0.0,0.0,0.0,6.0,16.0,0.01,0.0,4.2,0.0,0.0
967,2.0,0.0,0.0,0.0,6.0,16.0,0.01,0.0,4.2,0.0,0.0
968,2.0,0.0,0.0,0.0,6.0,16.0,0.01,0.0,4.2,0.0,0.0
969,2.0,0.0,0.0,0.0,6.0,16.0,0.01,0.0,4.2,0.0,0.0
970,2.0,0.0,0.0,0.0,6.0,16.0,0.01,0.0,4.2,0.0,0.0
971,2.0,0.0,0.0,0.0,6.0,16.0,0.01,0.0,4.2,0.0,0.0
972,2.0,0.0,0.0,0.0,6.0,16.0,0.01,0.0,4.2,0.0,0.0
973,2.0,0.0,0.0,0.0,6.0,16.0,0.01,0.0,4.2,0.0,0.0
974,2.0,0.0,0.0,0.0,6.0,16.0,0.01,0.0,4.2,0.0,0.0
975,2.0,0.0,0.0,0.0,6.0,16.0,0.01,0.0,4.2,0.0,0.0
976,2.0,0.0,0.0,0.0,6.0,16.0,0.01,0.0,4.2,0.0,0.0
977,2.0,0.0,0.0,0.0,6.0,16.0,0.01,0.0,4.2,0.0,0.0
978,2.0,0.0,0.0,0.0,6.0,16.0,0.01,0.0,4.2,0.0,0.0
979,2.0,0.0,0.0,0.0,6.0,16.0,0.01,0.0,4.2,0.0,0.0
980,2.0,0.0,0.0,0.0,6.0,16.0,0.01,0.0,4.2,0.0,0.0
981,2.0,0.0,0.0,0.0,6.0,16.0,0.01,0.0,4.2,0.0,0.0
982,2.0,0.0,0.0,0.0,6.0,16.0,0.01,0.0,4.2,0.0,0.0
983,2.0,0.0,0.0,0.0,6.0,16.0,0.01,0.0,4.2,0.0,0.0
984,2.0,0.0,0.0,0.0,6.0,16.0,0.01,0.0,4.2,0.0,0.0
985,2.0,0.0,0.0,0.0,6.0,16.0,0.01,0.0,4.2,0.0,0.0
986,2.0,0.0,0.0,0.0,6.0,16.0,0.01,0.0,4.2,0.0,0.0
987,2.0,0.0,0.0,0.0,6.0,16.0,0.01,0.0,4.2,0.0,0.0
988,2.0,0.0,0.0,0.0,6.0,16.0,0.01,0.0,4.2,0.0,0.0
989,2.0,0.0,0.0,0.0,6.0,16.0,0.01,0.0,4.2,0.0,0.0
990,2.0,0.0,0.0,0.0,6.0,16.0,0.01,0.0,4.2,0.0,0.0
991,2.0,0.0,0.0,0.0,6.0,16.0,0.01,0.0,4.2,0.0,0.0
992,2.0,0.0,0.0,0.0,6.0,16.0,0.01,0.0,4.2,0.0,0.0
993,2.0,0.0,0.0,0.0,6.0,16.0,0.01,0.0,4.2,0.0,0.0
994,8.0,0.0,0.0,0.0,16.0,0.0,0.0,0.23,1.5,0.0,1.0
995,8.0,0.0,0.0,0.0,16.0,0.0,0.0,0.23,1.5,0.0,1.0
996,8.0,0.0,0.0,0.0,16.0,0.0,0.0,0.23,1.5,0.0,1.0
997,8.0,0.0,0.0,0.0,16.0,0.0,0.0,0.23,1.5,0.0,1.0
998,8.0,0.0,0.0,0.0,16.0,0.0,0.0,0.23,1.5,0.0,1.0
999,8.0,0.0,0.0,0.0,16.0,0.0,0.0,0.23,1.5,0.0,1.0
1000,8.0,0.0,0.0,0.0,16.0,0.0,0.0,0.23,1.5,0.0,1.0
1001,8.0,0.0,0.0,0.0,16.0,0.0,0.0,0.23,1.5,0.0,1.0
1002,8.0,0.0,0.0,0.0,16.0,0.0,0.0,0.23,1.5,0.0,1.0
1003,8.0,0.0,0.0,0.0,16.0,0.0,0.0,0.23,1.5,0.0,1.0
1004,8.0,0.0,0.0,0.0,16.0,0.0,0.0,0.23,1.5,0.0,1.0
1005,8.0,0.0,0.0,0.0,16.0,0.0,0.0,0.23,1.5,0.0,1.0
1006,8.0,0.0,0.0,0.0,16.0,0.0,0.0,0.23,1.5,0.0,1.0
1007,8.0,0.0,0.0,0.0,16.0,0.0,0.0,0.23,1.5,0.0,1.0
1008,8.0,0.0,0.0,0.0,16.0,0.0,0.0,0.23,1.5,0.0,1.0
1009,8.0,0.0,0.0,0.0,16.0,0.0,0.0,0.23,1.5,0.0,1.0
1010,8.0,0.0,0.0,0.0,16.0,0.0,0.0,0.23,1.5,0.0,1.0
1011,8.0,0.0,0.0,0.0,16.0,0.0,0.0,0.23,1.5,0.0,1.0
1012,8.0,0.0,0.0,0.0,16.0,0.0,0.0,0.23,1.5,0.0,1.0
1013,8.0,0.0,0.0,0.0,16.0,0.0,0.0,0.23,1.5,0.0,1.0
1014,8.0,0.0,0.0,0.0,16.0,0.0,0.0,0.23,1.5,0.0,1.0
1015,8.0,0.0,0.0,0.0,16.0,0.0,0.0,0.23,1.5,0.0,1.0
1016,8.0,0.0,0.0,0.0,16.0,0.0,0.0,0.23,1.5,0.0,1.0
1017,8.0,0.0,0.0,0.0,16.0,0.0,0.0,0.23,1.5,0.0,1.0
1018,8.0,0.0,0.0,0.0,16.0,0.0,0.0,0.23,1.5,0.0,1.0
1019,8.0,0.0,0.0,0.0,16.0,0.0,0.0,0.23,1.5,0.0,1.0
1020,8.0,0.0,0.0,0.0,16.0,0.0,0.0,0.23,1.5,0.0,1.0
1021,8.0,0.0,0.0,0.0,16.0,0.0,0.0,0.23,1.5,0.0,1.0
1022,8.0,0.0,0.0,0.0,16.0,0.0,0.0,0.23,1.5,0.0,1.0
1023,8.0,0.0,0.0,0.0,16.0,0.0,0.0,0.23,1.5,0.0,1.0
1024,8.0,0.0,0.0,0.0,16.0,0.0,0.0,0.23,1.5,0.0,1.0
1025,8.0,0.0,0.0,0.0,16.0,0.0,0.0,0.23,1.5,0.0,1.0
1026,8.0,0.0,0.0,0.0,16.0,0.0,0.0,0.23,1.5,0.0,1.0
1027,8.0,0.0,0.0,0.0,16.0,0.0,0.0,0.23,1.5,0.0,1.0
1028,8.0,0.0,0.0,0.0,16.0,0.0,0.0,0.23,1.5,0.0,1.0
1029,8.0,0.0,0.0,0.0,16.0,0.0,0.0,0.23,1.5,0.0,1.0
1030,8.0,0.0,0.0,0.0,16.0,0.0,0.0,0.23,1.5,0.0,1.0
1031,8.0,0.0,0.0,0.0,16.0,0.0,0.0,0.23,1.5,0.0,1.0
1032,5.0,0.0,0.0,0.0,2.0,0.0,0.0,0.36,4.4,0.0,1.0
1033,5.0,0.0,0.0,0.0,2.0,0.0,0.0,0.36,4.4,0.0,1.0
1034,5.0,0.0,0.0,0.0,2.0,0.0,0.0,0.36,4.4,0.0,1.0
1035,5.0,0.0,0.0,0.0,2.0,0.0,0.0,0.36,4.4,0.0,1.0
1036,5.0,0.0,0.0,0.0,2.0,0.0,0.0,0.36,4.4,0.0,1.0
1037,5.0,0.0,0.0,0.0,2.0,0.0,0.0,0.36,4.4,0.0,1.0
1038,5.0,0.0,0.0,0.0,2.0,0.0,0.0,0.36,4.4,0.0,1.0
1039,5.0,0.0,0.0,0.0,2.0,0.0,0.0,0.36,4.4,0.0,1.0
1040,5.0,0.0,0.0,0.0,2.0,0.0,0.0,0.36,4.4,0.0,1.0
1041,5.0,0.0,0.0,0.0,2.0,0.0,0.0,0.36,4.4,0.0,1.0
1042,5.0,0.0,0.0,0.0,2.0,0.0,0.0,0.36,4.4,0.0,1.0
1043,5.0,0.0,0.0,0.0,2.0,0.0,0.0,0.36,4.4,0.0,1.0
1044,5.0,0.0,0.0,0.0,2.0,0.0,0.0,0.36,4.4,0.0,1.0
1045,5.0,0.0,0.0,0.0,2.0,0.0,0.0,0.36,4.4,0.0,1.0
1046,5.0,0.0,0.0,0.0,2.0,0.0,0.0,0.36,4.4,0.0,1.0
1047,5.0,0.0,0.0,0.0,2.0,0.0,0.0,0.36,4.4,0.0,1.0
1048,5.0,0.0,0.0,0.0,2.0,0.0,0.0,0.36,4.4,0.0,1.0
1049,5.0,0.0,0.0,0.0,2.0,0.0,0.0,0.36,4.4,0.0,1.0
1050,5.0,0.0,0.0,0.0,2.0,0.0,0.0,0.36,4.4,0.0,1.0
1051,5.0,0.0,0.0,0.0,2.0,0.0,0.0,0.36,4.4,0.0,1.0
1052,5.0,0.0,0.0,0.0,2.0,0.0,0.0,0.36,4.4,0.0,1.0
1053,5.0,0.0,0.0,0.0,2.0,0.0,0.0,0.36,4.4,0.0,1.0
1054,5.0,0.0,0.0,0.0,2.0,0.0,0.0,0.36,4.4,0.0,1.0
1055,5.0,0.0,0.0,0.0,2.0,0.0,0.0,0.36,4.4,0.0,1.0
1056,5.0,0.0,0.0,0.0,2.0,0.0,0.0,0.36,4.4,0.0,1.0
1057,5.0,0.0,0.0,0.0,2.0,0.0,0.0,0.36,4.4,0.0,1.0
1058,5.0,0.0,0.0,0.0,2.0,0.0,0.0,0.36,4.4,0.0,1.0
1059,5.0,0.0,0.0,0.0,2.0,0.0,0.0,0.36,4.4,0.0,1.0
1060,5.0,0.0,0.0,0.0,2.0,0.0,0.0,0.36,4.4,0.0,1.0
1061,5.0,0.0,0.0,0.0,2.0,0.0,0.0,0.36,4.4,0.0,1.0
1062,5.0,0.0,0.0,0.0,2.0,0.0,0.0,0.36,4.4,0.0,1.0
1063,5.0,0.0,0.0,0.0,2.0,0.0,0.0,0.36,4.4,0.0,1.0
1064,7.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,9.0,0.0,0.0
1065,7.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,9.0,0.0,0.0
1066,7.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,9.0,0.0,0.0
1067,7.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,9.0,0.0,0.0
1068,7.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,9.0,0.0,0.0
1069,7.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,9.0,0.0,0.0
1070,7.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,9.0,0.0,0.0
1071,7.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,9.0,0.0,0.0
1072,7.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,9.0,0.0,0.0
1073,7.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,9.0,0.0,0.0
1074,7.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,9.0,0.0,0.0
1075,7.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,9.0,0.0,0.0
1076,7.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,9.0,0.0,0.0
1077,7.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,9.0,0.0,0.0
1078,7.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,9.0,0.0,0.0
1079,7.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,9.0,0.0,0.0
1080,7.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,9.0,0.0,0.0
1081,7.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,9.0,0.0,0.0
1082,7.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,9.0,0.0,0.0
1083,7.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,9.0,0.0,0.0
1084,7.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,9.0,0.0,0.0
1085,7.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,9.0,0.0,0.0
1086,7.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,9.0,0.0,0.0
1087,14.0,0.0,7.0,0.0,0.0,0.0,0.55,0.0,7.0,0.0,0.0
1088,14.0,0.0,7.0,0.0,0.0,0.0,0.55,0.0,7.0,0.0,0.0
1089,14.0,0.0,7.0,0.0,0.0,0.0,0.55,0.0,7.0,0.0,0.0
1090,14.0,0.0,7.0,0.0,0.0,0.0,0.55,0.0,7.0,0.0,0.0
1091,14.0,0.0,7.0,0.0,0.0,0.0,0.55,0.0,7.0,0.0,0.0
1092,14.0,0.0,7.0,0.0,0.0,0.0,0.55,0.0,7.0,0.0,0.0
1093,14.0,0.0,7.0,0.0,0.0,0.0,0.55,0.0,7.0,0.0,0.0
1094,14.0,0.0,7.0,0.0,0.0,0.0,0.55,0.0,7.0,0.0,0.0
1095,14.0,0.0,7.0,0.0,0.0,0.0,0.55,0.0,7.0,0.0,0.0
1096,14.0,0.0,7.0,0.0,0.0,0.0,0.55,0.0,7.0,0.0,0.0
1097,14.0,0.0,7.0,0.0,0.0,0.0,0.55,0.0,7.0,0.0,0.0
1098,3.0,2.0,8.0,0.0,0.0,0.0,0.0,0.84,8.3,0.0,1.0
1099,3.0,2.0,8.0,0.0,0.0,0.0,0.0,0.84,8.3,0.0,1.0
1100,3.0,2.0,8.0,0.0,0.0,0.0,0.0,0.84,8.3,0.0,1.0
1101,3.0,2.0,8.0,0.0,0.0,0.0,0.0,0.84,8.3,0.0,1.0
