Date,Block,AddressAccuracy,Species_CULEX PIPIENS,Species_CULEX RESTUANS,Tmax,Tmin,Tavg,Depart,DewPoint,WetBulb,Heat,Cool,Sunrise,Sunset,PrecipTotal,StnPressure,SeaLevel,ResultSpeed,ResultDir,AvgSpeed
2013-07-08,28,8,0,0,86,70,78.0,5.0,71,74.0,0.0,13.0,424.0,1929.0,0.5,29.24,29.95,7.8,23,8.4
2013-07-08,28,8,0,1,86,70,78.0,5.0,71,74.0,0.0,13.0,424.0,1929.0,0.5,29.24,29.95,7.8,23,8.4
2013-07-08,70,8,0,0,86,70,78.0,5.0,71,74.0,0.0,13.0,424.0,1929.0,0.5,29.24,29.95,7.8,23,8.4
2013-07-08,70,8,0,1,86,70,78.0,5.0,71,74.0,0.0,13.0,424.0,1929.0,0.5,29.24,29.95,7.8,23,8.4
2013-07-08,25,9,0,1,86,70,78.0,5.0,71,74.0,0.0,13.0,424.0,1929.0,0.5,29.24,29.95,7.8,23,8.4
2013-07-08,35,9,0,0,86,70,78.0,5.0,71,74.0,0.0,13.0,424.0,1929.0,0.5,29.24,29.95,7.8,23,8.4
2013-07-08,45,9,0,1,86,70,78.0,5.0,71,74.0,0.0,13.0,424.0,1929.0,0.5,29.24,29.95,7.8,23,8.4
2013-07-08,46,8,0,0,86,70,78.0,5.0,71,74.0,0.0,13.0,424.0,1929.0,0.5,29.24,29.95,7.8,23,8.4
2013-07-08,46,8,0,1,86,70,78.0,5.0,71,74.0,0.0,13.0,424.0,1929.0,0.5,29.24,29.95,7.8,23,8.4
2013-07-08,70,9,0,1,86,70,78.0,5.0,71,74.0,0.0,13.0,424.0,1929.0,0.5,29.24,29.95,7.8,23,8.4
2013-07-08,61,8,0,0,86,70,78.0,5.0,71,74.0,0.0,13.0,424.0,1929.0,0.5,29.24,29.95,7.8,23,8.4
2013-07-08,61,8,0,1,86,70,78.0,5.0,71,74.0,0.0,13.0,424.0,1929.0,0.5,29.24,29.95,7.8,23,8.4
2013-07-08,11,9,0,0,86,70,78.0,5.0,71,74.0,0.0,13.0,424.0,1929.0,0.5,29.24,29.95,7.8,23,8.4
2013-07-08,11,9,0,1,86,70,78.0,5.0,71,74.0,0.0,13.0,424.0,1929.0,0.5,29.24,29.95,7.8,23,8.4
2013-07-08,61,9,0,1,86,70,78.0,5.0,71,74.0,0.0,13.0,424.0,1929.0,0.5,29.24,29.95,7.8,23,8.4
2013-07-08,12,8,0,1,86,70,78.0,5.0,71,74.0,0.0,13.0,424.0,1929.0,0.5,29.24,29.95,7.8,23,8.4
2013-07-08,10,9,0,0,86,70,78.0,5.0,71,74.0,0.0,13.0,424.0,1929.0,0.5,29.24,29.95,7.8,23,8.4
2013-07-08,10,9,0,0,86,70,78.0,5.0,71,74.0,0.0,13.0,424.0,1929.0,0.5,29.24,29.95,7.8,23,8.4
2013-07-08,10,9,0,1,86,70,78.0,5.0,71,74.0,0.0,13.0,424.0,1929.0,0.5,29.24,29.95,7.8,23,8.4
2013-07-08,10,9,0,1,86,70,78.0,5.0,71,74.0,0.0,13.0,424.0,1929.0,0.5,29.24,29.95,7.8,23,8.4
2013-07-08,60,9,0,0,86,70,78.0,5.0,71,74.0,0.0,13.0,424.0,1929.0,0.5,29.24,29.95,7.8,23,8.4
2013-07-08,33,8,0,1,86,70,78.0,5.0,71,74.0,0.0,13.0,424.0,1929.0,0.5,29.24,29.95,7.8,23,8.4
2013-07-08,17,9,0,1,86,70,78.0,5.0,71,74.0,0.0,13.0,424.0,1929.0,0.5,29.24,29.95,7.8,23,8.4
2013-07-08,22,8,0,1,86,70,78.0,5.0,71,74.0,0.0,13.0,424.0,1929.0,0.5,29.24,29.95,7.8,23,8.4
2013-07-08,35,8,0,1,86,70,78.0,5.0,71,74.0,0.0,13.0,424.0,1929.0,0.5,29.24,29.95,7.8,23,8.4
2013-07-08,52,9,0,0,86,70,78.0,5.0,71,74.0,0.0,13.0,424.0,1929.0,0.5,29.24,29.95,7.8,23,8.4
2013-07-08,52,9,0,1,86,70,78.0,5.0,71,74.0,0.0,13.0,424.0,1929.0,0.5,29.24,29.95,7.8,23,8.4
2013-07-08,67,8,0,0,86,70,78.0,5.0,71,74.0,0.0,13.0,424.0,1929.0,0.5,29.24,29.95,7.8,23,8.4
2013-07-08,22,8,0,1,86,70,78.0,5.0,71,74.0,0.0,13.0,424.0,1929.0,0.5,29.24,29.95,7.8,23,8.4
2013-07-08,10,8,0,0,86,70,78.0,5.0,71,74.0,0.0,13.0,424.0,1929.0,0.5,29.24,29.95,7.8,23,8.4
2013-07-08,10,8,0,1,86,70,78.0,5.0,71,74.0,0.0,13.0,424.0,1929.0,0.5,29.24,29.95,7.8,23,8.4
2013-07-08,39,9,0,0,86,70,78.0,5.0,71,74.0,0.0,13.0,424.0,1929.0,0.5,29.24,29.95,7.8,23,8.4
2013-07-08,39,9,0,1,86,70,78.0,5.0,71,74.0,0.0,13.0,424.0,1929.0,0.5,29.24,29.95,7.8,23,8.4
2013-07-08,71,9,0,1,86,70,78.0,5.0,71,74.0,0.0,13.0,424.0,1929.0,0.5,29.24,29.95,7.8,23,8.4
2013-07-08,71,9,0,0,86,70,78.0,5.0,71,74.0,0.0,13.0,424.0,1929.0,0.5,29.24,29.95,7.8,23,8.4
2013-07-08,77,9,0,0,86,70,78.0,5.0,71,74.0,0.0,13.0,424.0,1929.0,0.5,29.24,29.95,7.8,23,8.4
2013-07-08,77,9,0,1,86,70,78.0,5.0,71,74.0,0.0,13.0,424.0,1929.0,0.5,29.24,29.95,7.8,23,8.4
2013-07-08,50,8,0,0,86,70,78.0,5.0,71,74.0,0.0,13.0,424.0,1929.0,0.5,29.24,29.95,7.8,23,8.4
2013-07-08,50,8,0,1,86,70,78.0,5.0,71,74.0,0.0,13.0,424.0,1929.0,0.5,29.24,29.95,7.8,23,8.4
2013-07-08,52,8,0,1,86,70,78.0,5.0,71,74.0,0.0,13.0,424.0,1929.0,0.5,29.24,29.95,7.8,23,8.4
2013-07-08,63,9,0,1,86,70,78.0,5.0,71,74.0,0.0,13.0,424.0,1929.0,0.5,29.24,29.95,7.8,23,8.4
2013-07-08,37,9,0,0,86,70,78.0,5.0,71,74.0,0.0,13.0,424.0,1929.0,0.5,29.24,29.95,7.8,23,8.4
2013-07-08,37,9,0,1,86,70,78.0,5.0,71,74.0,0.0,13.0,424.0,1929.0,0.5,29.24,29.95,7.8,23,8.4
2013-07-08,12,5,0,0,86,70,78.0,5.0,71,74.0,0.0,13.0,424.0,1929.0,0.5,29.24,29.95,7.8,23,8.4
2013-07-08,12,5,0,1,86,70,78.0,5.0,71,74.0,0.0,13.0,424.0,1929.0,0.5,29.24,29.95,7.8,23,8.4
2013-07-08,10,5,0,0,86,70,78.0,5.0,71,74.0,0.0,13.0,424.0,1929.0,0.5,29.24,29.95,7.8,23,8.4
2013-07-08,10,5,0,1,86,70,78.0,5.0,71,74.0,0.0,13.0,424.0,1929.0,0.5,29.24,29.95,7.8,23,8.4
2013-07-08,10,5,0,1,86,70,78.0,5.0,71,74.0,0.0,13.0,424.0,1929.0,0.5,29.24,29.95,7.8,23,8.4
2013-07-08,13,5,0,0,86,70,78.0,5.0,71,74.0,0.0,13.0,424.0,1929.0,0.5,29.24,29.95,7.8,23,8.4
2013-07-08,13,5,0,1,86,70,78.0,5.0,71,74.0,0.0,13.0,424.0,1929.0,0.5,29.24,29.95,7.8,23,8.4
2013-07-08,37,8,0,0,86,70,78.0,5.0,71,74.0,0.0,13.0,424.0,1929.0,0.5,29.24,29.95,7.8,23,8.4
2013-07-08,37,8,0,1,86,70,78.0,5.0,71,74.0,0.0,13.0,424.0,1929.0,0.5,29.24,29.95,7.8,23,8.4
2013-07-08,24,8,0,1,86,70,78.0,5.0,71,74.0,0.0,13.0,424.0,1929.0,0.5,29.24,29.95,7.8,23,8.4
2013-07-08,89,8,0,0,86,70,78.0,5.0,71,74.0,0.0,13.0,424.0,1929.0,0.5,29.24,29.95,7.8,23,8.4
2013-07-08,89,8,0,1,86,70,78.0,5.0,71,74.0,0.0,13.0,424.0,1929.0,0.5,29.24,29.95,7.8,23,8.4
2013-07-08,10,5,0,1,86,70,78.0,5.0,71,74.0,0.0,13.0,424.0,1929.0,0.5,29.24,29.95,7.8,23,8.4
2013-07-08,58,8,0,1,86,70,78.0,5.0,71,74.0,0.0,13.0,424.0,1929.0,0.5,29.24,29.95,7.8,23,8.4
2013-07-08,40,8,0,0,86,70,78.0,5.0,71,74.0,0.0,13.0,424.0,1929.0,0.5,29.24,29.95,7.8,23,8.4
2013-07-08,91,8,0,0,86,70,78.0,5.0,71,74.0,0.0,13.0,424.0,1929.0,0.5,29.24,29.95,7.8,23,8.4
2013-07-08,91,8,0,1,86,70,78.0,5.0,71,74.0,0.0,13.0,424.0,1929.0,0.5,29.24,29.95,7.8,23,8.4
2013-07-08,91,8,0,1,86,70,78.0,5.0,71,74.0,0.0,13.0,424.0,1929.0,0.5,29.24,29.95,7.8,23,8.4
2013-07-08,10,9,0,0,86,70,78.0,5.0,71,74.0,0.0,13.0,424.0,1929.0,0.5,29.24,29.95,7.8,23,8.4
2013-07-08,10,9,0,0,86,70,78.0,5.0,71,74.0,0.0,13.0,424.0,1929.0,0.5,29.24,29.95,7.8,23,8.4
2013-07-08,10,9,0,1,86,70,78.0,5.0,71,74.0,0.0,13.0,424.0,1929.0,0.5,29.24,29.95,7.8,23,8.4
2013-07-08,10,9,0,1,86,70,78.0,5.0,71,74.0,0.0,13.0,424.0,1929.0,0.5,29.24,29.95,7.8,23,8.4
2013-07-08,10,9,0,1,86,70,78.0,5.0,71,74.0,0.0,13.0,424.0,1929.0,0.5,29.24,29.95,7.8,23,8.4
2013-07-08,10,9,0,1,86,70,78.0,5.0,71,74.0,0.0,13.0,424.0,1929.0,0.5,29.24,29.95,7.8,23,8.4
2013-07-08,10,9,0,1,86,70,78.0,5.0,71,74.0,0.0,13.0,424.0,1929.0,0.5,29.24,29.95,7.8,23,8.4
2013-07-08,10,9,0,1,86,70,78.0,5.0,71,74.0,0.0,13.0,424.0,1929.0,0.5,29.24,29.95,7.8,23,8.4
2013-07-08,10,9,0,1,86,70,78.0,5.0,71,74.0,0.0,13.0,424.0,1929.0,0.5,29.24,29.95,7.8,23,8.4
2013-07-08,10,9,0,1,86,70,78.0,5.0,71,74.0,0.0,13.0,424.0,1929.0,0.5,29.24,29.95,7.8,23,8.4
2013-07-08,10,9,0,1,86,70,78.0,5.0,71,74.0,0.0,13.0,424.0,1929.0,0.5,29.24,29.95,7.8,23,8.4
2013-07-08,10,9,0,1,86,70,78.0,5.0,71,74.0,0.0,13.0,424.0,1929.0,0.5,29.24,29.95,7.8,23,8.4
2013-07-08,10,9,0,1,86,70,78.0,5.0,71,74.0,0.0,13.0,424.0,1929.0,0.5,29.24,29.95,7.8,23,8.4
2013-07-08,10,5,0,0,86,70,78.0,5.0,71,74.0,0.0,13.0,424.0,1929.0,0.5,29.24,29.95,7.8,23,8.4
2013-07-08,48,8,0,1,86,70,78.0,5.0,71,74.0,0.0,13.0,424.0,1929.0,0.5,29.24,29.95,7.8,23,8.4
2013-07-08,51,9,0,1,86,70,78.0,5.0,71,74.0,0.0,13.0,424.0,1929.0,0.5,29.24,29.95,7.8,23,8.4
2013-07-08,82,8,0,1,86,70,78.0,5.0,71,74.0,0.0,13.0,424.0,1929.0,0.5,29.24,29.95,7.8,23,8.4
2013-07-08,65,5,0,0,86,70,78.0,5.0,71,74.0,0.0,13.0,424.0,1929.0,0.5,29.24,29.95,7.8,23,8.4
2013-07-08,65,5,0,0,86,70,78.0,5.0,71,74.0,0.0,13.0,424.0,1929.0,0.5,29.24,29.95,7.8,23,8.4
2013-07-08,65,5,0,1,86,70,78.0,5.0,71,74.0,0.0,13.0,424.0,1929.0,0.5,29.24,29.95,7.8,23,8.4
2013-07-08,17,9,0,0,86,70,78.0,5.0,71,74.0,0.0,13.0,424.0,1929.0,0.5,29.24,29.95,7.8,23,8.4
2013-07-08,17,9,0,1,86,70,78.0,5.0,71,74.0,0.0,13.0,424.0,1929.0,0.5,29.24,29.95,7.8,23,8.4
2013-07-08,90,5,0,0,86,70,78.0,5.0,71,74.0,0.0,13.0,424.0,1929.0,0.5,29.24,29.95,7.8,23,8.4
2013-07-08,90,5,0,1,86,70,78.0,5.0,71,74.0,0.0,13.0,424.0,1929.0,0.5,29.24,29.95,7.8,23,8.4
2013-07-08,13,9,0,1,86,70,78.0,5.0,71,74.0,0.0,13.0,424.0,1929.0,0.5,29.24,29.95,7.8,23,8.4
2013-07-08,39,8,0,1,86,70,78.0,5.0,71,74.0,0.0,13.0,424.0,1929.0,0.5,29.24,29.95,7.8,23,8.4
2013-07-08,51,8,0,0,86,70,78.0,5.0,71,74.0,0.0,13.0,424.0,1929.0,0.5,29.24,29.95,7.8,23,8.4
2013-07-08,51,8,0,1,86,70,78.0,5.0,71,74.0,0.0,13.0,424.0,1929.0,0.5,29.24,29.95,7.8,23,8.4
2013-07-08,58,8,0,1,86,70,78.0,5.0,71,74.0,0.0,13.0,424.0,1929.0,0.5,29.24,29.95,7.8,23,8.4
2013-07-08,17,9,0,0,86,70,78.0,5.0,71,74.0,0.0,13.0,424.0,1929.0,0.5,29.24,29.95,7.8,23,8.4
2013-07-08,71,9,0,1,86,70,78.0,5.0,71,74.0,0.0,13.0,424.0,1929.0,0.5,29.24,29.95,7.8,23,8.4
2013-07-08,42,8,0,0,86,70,78.0,5.0,71,74.0,0.0,13.0,424.0,1929.0,0.5,29.24,29.95,7.8,23,8.4
2013-07-08,62,8,0,0,86,70,78.0,5.0,71,74.0,0.0,13.0,424.0,1929.0,0.5,29.24,29.95,7.8,23,8.4
2013-07-08,96,9,0,0,86,70,78.0,5.0,71,74.0,0.0,13.0,424.0,1929.0,0.5,29.24,29.95,7.8,23,8.4
2013-07-08,96,9,0,1,86,70,78.0,5.0,71,74.0,0.0,13.0,424.0,1929.0,0.5,29.24,29.95,7.8,23,8.4
2013-07-12,41,9,0,0,83,58,71.0,-2.0,53,61.0,0.0,6.0,427.0,1928.0,0.0,29.38,30.1,4.0,8,4.8
2013-07-12,41,9,0,0,83,58,71.0,-2.0,53,61.0,0.0,6.0,427.0,1928.0,0.0,29.38,30.1,4.0,8,4.8
2013-07-12,41,9,0,0,83,58,71.0,-2.0,53,61.0,0.0,6.0,427.0,1928.0,0.0,29.38,30.1,4.0,8,4.8
2013-07-12,41,9,0,0,83,58,71.0,-2.0,53,61.0,0.0,6.0,427.0,1928.0,0.0,29.38,30.1,4.0,8,4.8
2013-07-12,41,9,0,0,83,58,71.0,-2.0,53,61.0,0.0,6.0,427.0,1928.0,0.0,29.38,30.1,4.0,8,4.8
2013-07-12,41,9,0,1,83,58,71.0,-2.0,53,61.0,0.0,6.0,427.0,1928.0,0.0,29.38,30.1,4.0,8,4.8
2013-07-12,41,9,0,1,83,58,71.0,-2.0,53,61.0,0.0,6.0,427.0,1928.0,0.0,29.38,30.1,4.0,8,4.8
2013-07-12,41,9,0,1,83,58,71.0,-2.0,53,61.0,0.0,6.0,427.0,1928.0,0.0,29.38,30.1,4.0,8,4.8
2013-07-12,41,9,0,1,83,58,71.0,-2.0,53,61.0,0.0,6.0,427.0,1928.0,0.0,29.38,30.1,4.0,8,4.8
2013-07-12,41,9,0,1,83,58,71.0,-2.0,53,61.0,0.0,6.0,427.0,1928.0,0.0,29.38,30.1,4.0,8,4.8
2013-07-12,41,9,0,1,83,58,71.0,-2.0,53,61.0,0.0,6.0,427.0,1928.0,0.0,29.38,30.1,4.0,8,4.8
2013-07-12,41,9,0,1,83,58,71.0,-2.0,53,61.0,0.0,6.0,427.0,1928.0,0.0,29.38,30.1,4.0,8,4.8
2013-07-12,25,8,0,0,83,58,71.0,-2.0,53,61.0,0.0,6.0,427.0,1928.0,0.0,29.38,30.1,4.0,8,4.8
2013-07-12,25,8,0,1,83,58,71.0,-2.0,53,61.0,0.0,6.0,427.0,1928.0,0.0,29.38,30.1,4.0,8,4.8
2013-07-12,11,8,0,0,83,58,71.0,-2.0,53,61.0,0.0,6.0,427.0,1928.0,0.0,29.38,30.1,4.0,8,4.8
2013-07-12,11,8,0,1,83,58,71.0,-2.0,53,61.0,0.0,6.0,427.0,1928.0,0.0,29.38,30.1,4.0,8,4.8
2013-07-12,11,8,0,1,83,58,71.0,-2.0,53,61.0,0.0,6.0,427.0,1928.0,0.0,29.38,30.1,4.0,8,4.8
2013-07-12,22,8,0,0,83,58,71.0,-2.0,53,61.0,0.0,6.0,427.0,1928.0,0.0,29.38,30.1,4.0,8,4.8
2013-07-12,22,8,0,0,83,58,71.0,-2.0,53,61.0,0.0,6.0,427.0,1928.0,0.0,29.38,30.1,4.0,8,4.8
2013-07-12,22,8,0,1,83,58,71.0,-2.0,53,61.0,0.0,6.0,427.0,1928.0,0.0,29.38,30.1,4.0,8,4.8
2013-07-12,17,9,0,0,83,58,71.0,-2.0,53,61.0,0.0,6.0,427.0,1928.0,0.0,29.38,30.1,4.0,8,4.8
2013-07-12,17,9,0,1,83,58,71.0,-2.0,53,61.0,0.0,6.0,427.0,1928.0,0.0,29.38,30.1,4.0,8,4.8
2013-07-12,89,8,0,0,83,58,71.0,-2.0,53,61.0,0.0,6.0,427.0,1928.0,0.0,29.38,30.1,4.0,8,4.8
2013-07-12,89,8,0,1,83,58,71.0,-2.0,53,61.0,0.0,6.0,427.0,1928.0,0.0,29.38,30.1,4.0,8,4.8
2013-07-12,36,8,0,1,83,58,71.0,-2.0,53,61.0,0.0,6.0,427.0,1928.0,0.0,29.38,30.1,4.0,8,4.8
2013-07-12,58,9,0,0,83,58,71.0,-2.0,53,61.0,0.0,6.0,427.0,1928.0,0.0,29.38,30.1,4.0,8,4.8
2013-07-12,58,9,0,1,83,58,71.0,-2.0,53,61.0,0.0,6.0,427.0,1928.0,0.0,29.38,30.1,4.0,8,4.8
2013-07-12,50,9,0,0,83,58,71.0,-2.0,53,61.0,0.0,6.0,427.0,1928.0,0.0,29.38,30.1,4.0,8,4.8
2013-07-12,50,9,0,1,83,58,71.0,-2.0,53,61.0,0.0,6.0,427.0,1928.0,0.0,29.38,30.1,4.0,8,4.8
2013-07-12,14,9,0,0,83,58,71.0,-2.0,53,61.0,0.0,6.0,427.0,1928.0,0.0,29.38,30.1,4.0,8,4.8
2013-07-12,10,5,0,0,83,58,71.0,-2.0,53,61.0,0.0,6.0,427.0,1928.0,0.0,29.38,30.1,4.0,8,4.8
2013-07-12,10,5,0,1,83,58,71.0,-2.0,53,61.0,0.0,6.0,427.0,1928.0,0.0,29.38,30.1,4.0,8,4.8
2013-07-12,11,9,0,0,83,58,71.0,-2.0,53,61.0,0.0,6.0,427.0,1928.0,0.0,29.38,30.1,4.0,8,4.8
2013-07-12,11,9,0,0,83,58,71.0,-2.0,53,61.0,0.0,6.0,427.0,1928.0,0.0,29.38,30.1,4.0,8,4.8
2013-07-12,11,9,0,1,83,58,71.0,-2.0,53,61.0,0.0,6.0,427.0,1928.0,0.0,29.38,30.1,4.0,8,4.8
2013-07-12,42,8,0,1,83,58,71.0,-2.0,53,61.0,0.0,6.0,427.0,1928.0,0.0,29.38,30.1,4.0,8,4.8
2013-07-12,42,8,0,0,83,58,71.0,-2.0,53,61.0,0.0,6.0,427.0,1928.0,0.0,29.38,30.1,4.0,8,4.8
2013-07-12,28,8,0,0,83,58,71.0,-2.0,53,61.0,0.0,6.0,427.0,1928.0,0.0,29.38,30.1,4.0,8,4.8
2013-07-12,28,8,0,1,83,58,71.0,-2.0,53,61.0,0.0,6.0,427.0,1928.0,0.0,29.38,30.1,4.0,8,4.8
2013-07-12,70,8,0,0,83,58,71.0,-2.0,53,61.0,0.0,6.0,427.0,1928.0,0.0,29.38,30.1,4.0,8,4.8
2013-07-12,70,8,0,1,83,58,71.0,-2.0,53,61.0,0.0,6.0,427.0,1928.0,0.0,29.38,30.1,4.0,8,4.8
2013-07-12,25,9,0,0,83,58,71.0,-2.0,53,61.0,0.0,6.0,427.0,1928.0,0.0,29.38,30.1,4.0,8,4.8
2013-07-12,25,9,0,1,83,58,71.0,-2.0,53,61.0,0.0,6.0,427.0,1928.0,0.0,29.38,30.1,4.0,8,4.8
2013-07-12,35,9,0,0,83,58,71.0,-2.0,53,61.0,0.0,6.0,427.0,1928.0,0.0,29.38,30.1,4.0,8,4.8
2013-07-12,35,9,0,0,83,58,71.0,-2.0,53,61.0,0.0,6.0,427.0,1928.0,0.0,29.38,30.1,4.0,8,4.8
2013-07-12,35,9,0,0,83,58,71.0,-2.0,53,61.0,0.0,6.0,427.0,1928.0,0.0,29.38,30.1,4.0,8,4.8
2013-07-12,35,9,0,1,83,58,71.0,-2.0,53,61.0,0.0,6.0,427.0,1928.0,0.0,29.38,30.1,4.0,8,4.8
2013-07-12,35,9,0,1,83,58,71.0,-2.0,53,61.0,0.0,6.0,427.0,1928.0,0.0,29.38,30.1,4.0,8,4.8
2013-07-12,45,9,0,0,83,58,71.0,-2.0,53,61.0,0.0,6.0,427.0,1928.0,0.0,29.38,30.1,4.0,8,4.8
2013-07-12,46,8,0,0,83,58,71.0,-2.0,53,61.0,0.0,6.0,427.0,1928.0,0.0,29.38,30.1,4.0,8,4.8
2013-07-12,46,8,0,0,83,58,71.0,-2.0,53,61.0,0.0,6.0,427.0,1928.0,0.0,29.38,30.1,4.0,8,4.8
2013-07-12,46,8,0,1,83,58,71.0,-2.0,53,61.0,0.0,6.0,427.0,1928.0,0.0,29.38,30.1,4.0,8,4.8
2013-07-12,70,9,0,0,83,58,71.0,-2.0,53,61.0,0.0,6.0,427.0,1928.0,0.0,29.38,30.1,4.0,8,4.8
2013-07-12,70,9,0,1,83,58,71.0,-2.0,53,61.0,0.0,6.0,427.0,1928.0,0.0,29.38,30.1,4.0,8,4.8
2013-07-12,61,8,0,1,83,58,71.0,-2.0,53,61.0,0.0,6.0,427.0,1928.0,0.0,29.38,30.1,4.0,8,4.8
2013-07-12,61,8,0,1,83,58,71.0,-2.0,53,61.0,0.0,6.0,427.0,1928.0,0.0,29.38,30.1,4.0,8,4.8
2013-07-12,61,8,0,1,83,58,71.0,-2.0,53,61.0,0.0,6.0,427.0,1928.0,0.0,29.38,30.1,4.0,8,4.8
2013-07-12,30,8,0,0,83,58,71.0,-2.0,53,61.0,0.0,6.0,427.0,1928.0,0.0,29.38,30.1,4.0,8,4.8
2013-07-12,30,8,0,1,83,58,71.0,-2.0,53,61.0,0.0,6.0,427.0,1928.0,0.0,29.38,30.1,4.0,8,4.8
2013-07-12,11,9,0,0,83,58,71.0,-2.0,53,61.0,0.0,6.0,427.0,1928.0,0.0,29.38,30.1,4.0,8,4.8
2013-07-12,11,9,0,0,83,58,71.0,-2.0,53,61.0,0.0,6.0,427.0,1928.0,0.0,29.38,30.1,4.0,8,4.8
2013-07-12,11,9,0,1,83,58,71.0,-2.0,53,61.0,0.0,6.0,427.0,1928.0,0.0,29.38,30.1,4.0,8,4.8
2013-07-12,61,9,0,0,83,58,71.0,-2.0,53,61.0,0.0,6.0,427.0,1928.0,0.0,29.38,30.1,4.0,8,4.8
2013-07-12,61,9,0,0,83,58,71.0,-2.0,53,61.0,0.0,6.0,427.0,1928.0,0.0,29.38,30.1,4.0,8,4.8
2013-07-12,61,9,0,1,83,58,71.0,-2.0,53,61.0,0.0,6.0,427.0,1928.0,0.0,29.38,30.1,4.0,8,4.8
2013-07-12,12,8,0,0,83,58,71.0,-2.0,53,61.0,0.0,6.0,427.0,1928.0,0.0,29.38,30.1,4.0,8,4.8
2013-07-12,12,8,0,1,83,58,71.0,-2.0,53,61.0,0.0,6.0,427.0,1928.0,0.0,29.38,30.1,4.0,8,4.8
2013-07-12,10,9,0,0,83,58,71.0,-2.0,53,61.0,0.0,6.0,427.0,1928.0,0.0,29.38,30.1,4.0,8,4.8
2013-07-12,10,9,0,1,83,58,71.0,-2.0,53,61.0,0.0,6.0,427.0,1928.0,0.0,29.38,30.1,4.0,8,4.8
2013-07-12,60,9,0,0,83,58,71.0,-2.0,53,61.0,0.0,6.0,427.0,1928.0,0.0,29.38,30.1,4.0,8,4.8
2013-07-12,60,9,0,1,83,58,71.0,-2.0,53,61.0,0.0,6.0,427.0,1928.0,0.0,29.38,30.1,4.0,8,4.8
2013-07-12,33,8,0,0,83,58,71.0,-2.0,53,61.0,0.0,6.0,427.0,1928.0,0.0,29.38,30.1,4.0,8,4.8
2013-07-12,17,9,0,0,83,58,71.0,-2.0,53,61.0,0.0,6.0,427.0,1928.0,0.0,29.38,30.1,4.0,8,4.8
2013-07-12,22,8,0,0,83,58,71.0,-2.0,53,61.0,0.0,6.0,427.0,1928.0,0.0,29.38,30.1,4.0,8,4.8
2013-07-12,22,8,0,1,83,58,71.0,-2.0,53,61.0,0.0,6.0,427.0,1928.0,0.0,29.38,30.1,4.0,8,4.8
2013-07-12,35,8,0,0,83,58,71.0,-2.0,53,61.0,0.0,6.0,427.0,1928.0,0.0,29.38,30.1,4.0,8,4.8
2013-07-12,35,8,0,1,83,58,71.0,-2.0,53,61.0,0.0,6.0,427.0,1928.0,0.0,29.38,30.1,4.0,8,4.8
2013-07-12,35,8,0,1,83,58,71.0,-2.0,53,61.0,0.0,6.0,427.0,1928.0,0.0,29.38,30.1,4.0,8,4.8
2013-07-12,52,9,0,0,83,58,71.0,-2.0,53,61.0,0.0,6.0,427.0,1928.0,0.0,29.38,30.1,4.0,8,4.8
2013-07-12,52,9,0,1,83,58,71.0,-2.0,53,61.0,0.0,6.0,427.0,1928.0,0.0,29.38,30.1,4.0,8,4.8
2013-07-12,67,8,0,0,83,58,71.0,-2.0,53,61.0,0.0,6.0,427.0,1928.0,0.0,29.38,30.1,4.0,8,4.8
2013-07-12,67,8,0,1,83,58,71.0,-2.0,53,61.0,0.0,6.0,427.0,1928.0,0.0,29.38,30.1,4.0,8,4.8
2013-07-12,22,8,0,0,83,58,71.0,-2.0,53,61.0,0.0,6.0,427.0,1928.0,0.0,29.38,30.1,4.0,8,4.8
2013-07-12,22,8,0,1,83,58,71.0,-2.0,53,61.0,0.0,6.0,427.0,1928.0,0.0,29.38,30.1,4.0,8,4.8
2013-07-12,10,8,0,0,83,58,71.0,-2.0,53,61.0,0.0,6.0,427.0,1928.0,0.0,29.38,30.1,4.0,8,4.8
2013-07-12,10,8,0,1,83,58,71.0,-2.0,53,61.0,0.0,6.0,427.0,1928.0,0.0,29.38,30.1,4.0,8,4.8
2013-07-12,39,9,0,0,83,58,71.0,-2.0,53,61.0,0.0,6.0,427.0,1928.0,0.0,29.38,30.1,4.0,8,4.8
2013-07-12,39,9,0,1,83,58,71.0,-2.0,53,61.0,0.0,6.0,427.0,1928.0,0.0,29.38,30.1,4.0,8,4.8
2013-07-12,39,9,0,1,83,58,71.0,-2.0,53,61.0,0.0,6.0,427.0,1928.0,0.0,29.38,30.1,4.0,8,4.8
2013-07-12,64,8,0,0,83,58,71.0,-2.0,53,61.0,0.0,6.0,427.0,1928.0,0.0,29.38,30.1,4.0,8,4.8
2013-07-12,71,9,0,0,83,58,71.0,-2.0,53,61.0,0.0,6.0,427.0,1928.0,0.0,29.38,30.1,4.0,8,4.8
2013-07-12,71,9,0,1,83,58,71.0,-2.0,53,61.0,0.0,6.0,427.0,1928.0,0.0,29.38,30.1,4.0,8,4.8
2013-07-12,77,9,0,0,83,58,71.0,-2.0,53,61.0,0.0,6.0,427.0,1928.0,0.0,29.38,30.1,4.0,8,4.8
2013-07-12,77,9,0,1,83,58,71.0,-2.0,53,61.0,0.0,6.0,427.0,1928.0,0.0,29.38,30.1,4.0,8,4.8
2013-07-12,50,8,0,0,83,58,71.0,-2.0,53,61.0,0.0,6.0,427.0,1928.0,0.0,29.38,30.1,4.0,8,4.8
